ID,createdate,closedate,contract_signed_at,spin_at,proposal_at,mrr,lost_reason,prob,country,drs,stage,paid_at,deals,spins,proposal,contract_signed,won,lost,size,no_show,lost_after_spin,paid_clinics,month_created,month_spin,month_proposal,month_contract,month_paid,month_closed,MRR number value,Drs - number value,True size
7048725582,2021-11-30,2022-01-18,,2021-11-30,,936,Internal Development,2,Brazil,3,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-11-01,2021-11-01,,,,2022-01-01,936,3,small (2-5)
7055682881,2021-12-01,2022-01-26,,2021-12-01,2021-12-10,823,No Interest,3,Italy,52,Closed lost [set-lost],,1,1,1,0,0,1,extra (>25),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-01-01,823,52,extra (>25)
7067834011,2021-12-02,2022-02-01,,2021-12-04,2021-12-04,3.435,Postponed,2,Brazil,24,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,3.435,24,extra (>25)
7069194129,2021-12-02,2021-12-03,2021-12-03,2021-12-02,2021-12-03,4.697,,,Mexico,3,Closed won,,1,1,1,1,1,0,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,2021-12-01,,2021-12-01,4.697,3,small (2-5)
7075455156,2021-12-03,2022-01-05,,2021-12-15,2021-12-15,137,Price too high,1,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-01-01,137,2,small (2-5)
7075889073,2021-12-03,2021-12-17,2021-12-08,2021-12-04,2021-12-04,288,,3,Brazil,1,Closed won,2021-12-13,1,1,1,1,1,0,,0,0,1,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,288,1,small (2-5)
7076087445,2021-12-03,2021-12-21,,,,,No Product Fit,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2021-12-01,,,
7077907588,2021-12-03,2022-02-04,2021-12-06,2021-12-03,2021-12-06,309,,3,Italy,14,Closed won,,1,1,1,1,1,0,large (11-15),0,0,0,2021-12-01,2021-12-01,2021-12-01,2021-12-01,,2022-02-01,309,14,large (11-15)
7078496594,2021-12-03,2021-12-29,2021-12-27,2021-12-03,2021-12-23,2.319,,3,Brazil,20,Closed won,2021-12-29,1,1,1,1,1,0,big (16-20),0,0,1,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2.319,20,big (16-20)
7152089700,2021-12-06,2022-02-02,,2022-01-18,2022-01-18,5,No Interest,70,Italy,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2022-01-01,2022-01-01,,,2022-02-01,5,3,small (2-5)
7183377580,2021-12-07,2022-01-20,,2021-12-07,2021-12-07,1.758,Abandoned,2,Brazil,11,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-01-01,1.758,11,large (11-15)
7184527748,2021-12-07,2022-02-01,,2021-12-08,2021-12-08,1.629,Postponed,2,Brazil,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,1.629,10,medium (6-10)
7185689013,2021-12-07,2021-12-07,,,,,No Product Fit,1,Colombia,1,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2021-12-01,,1,small (2-5)
7186314872,2021-12-07,2022-03-15,,2022-01-30,2022-02-04,2.919,Postponed,2,Brazil,20,Closed lost [set-lost],,1,1,1,0,0,1,big (16-20),0,0,0,2021-12-01,2022-01-01,2022-02-01,,,2022-03-01,2.919,20,big (16-20)
7203379526,2021-12-09,2021-12-10,,2021-12-09,,1.135,Price too high,1,Brazil,4,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2021-12-01,1.135,4,small (2-5)
7204291213,2021-12-09,2022-02-02,,2021-12-09,2022-07-21,2.145,Postponed,3,Brazil,20,Proposal Sent [closure],,1,1,1,0,0,0,big (16-20),0,0,0,2021-12-01,2021-12-01,2022-07-01,,,2022-02-01,2.145,20,big (16-20)
7206796654,2021-12-09,2022-01-27,,,,,Abandoned,,Mexico,3,Closed lost [set-lost],,1,0,0,0,0,1,small (2-5),1,0,0,2021-12-01,,,,,2022-01-01,,3,small (2-5)
7209688402,2021-12-10,2021-12-21,,2021-12-21,,137,No Product Fit,,Spain,2,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2021-12-01,137,2,small (2-5)
7212970122,2021-12-10,2022-04-22,,2022-04-22,,210,Insufficient Funds,,Italy,5,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2022-04-01,,,,2022-04-01,210,5,small (2-5)
7214070709,2021-12-10,2021-12-13,,2021-12-13,,2.274,No Product Fit,1,Brazil,15,Closed lost [set-lost],,1,1,0,0,0,1,large (11-15),0,1,0,2021-12-01,2021-12-01,,,,2021-12-01,2.274,15,large (11-15)
7236558875,2021-12-13,2022-02-01,,2021-12-17,,737,Insufficient Funds,1,Brazil,2,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,737,2,small (2-5)
7237294164,2021-12-13,2022-02-01,,2021-12-17,,1.931,Postponed,1,Brazil,8,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,1.931,8,medium (6-10)
7242204836,2021-12-14,2022-01-10,,2021-12-21,,419,Price too high,2,Spain,10,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,419,10,medium (6-10)
7242276274,2021-12-14,2022-03-25,,2022-01-04,2022-01-04,303,Insufficient Funds,2,Spain,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2022-01-01,2022-01-01,,,2022-03-01,303,6,medium (6-10)
7247105092,2021-12-14,2022-01-18,,2021-12-22,2021-12-30,332,Internal Development,2,Spain,7,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-01-01,332,7,medium (6-10)
7247549286,2021-12-14,2022-02-15,,2021-12-16,2021-12-16,1.135,Abandoned,2,Brazil,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,1.135,4,small (2-5)
7250575883,2021-12-14,2022-02-17,,2021-12-15,2021-12-15,8.693,Abandoned,2,Mexico,7,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,8.693,7,medium (6-10)
7257533560,2021-12-15,2022-02-10,,2021-12-20,2021-12-30,3.125,Insufficient Funds,1,Brazil,14,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,3.125,14,large (11-15)
7258148369,2021-12-15,2021-12-27,2021-12-20,2021-12-16,2021-12-16,805,,2,Brazil,5,Closed won,2021-12-22,1,1,1,1,1,0,small (2-5),0,0,1,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,805,5,small (2-5)
7259155801,2021-12-15,2022-02-10,,2021-12-15,,936,[CA] Fit for another Doctoralia product,1,Brazil,3,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,936,3,small (2-5)
7260180606,2021-12-15,2022-01-13,2022-01-13,2021-12-16,2021-12-16,5.696,,2,Mexico,4,Closed won,,1,1,1,1,1,0,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,2022-01-01,,2022-01-01,5.696,4,small (2-5)
7233053046,2021-12-13,2022-02-10,,2021-12-14,2021-12-14,1.334,Insufficient Funds,1,Brazil,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,1.334,5,small (2-5)
7235061375,2021-12-13,2022-02-01,,2021-12-16,,737,[CA] Fit for another Doctoralia product,1,Brazil,2,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,737,2,small (2-5)
7237189971,2021-12-13,2021-12-23,,2021-12-16,2021-12-16,7.694,Competitor,2,Mexico,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2021-12-01,7.694,6,medium (6-10)
7246726453,2021-12-14,2022-03-15,,2022-02-15,2022-02-15,253,Insufficient Funds,1,Spain,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2022-02-01,2022-02-01,,,2022-03-01,253,6,medium (6-10)
7248926022,2021-12-14,2022-02-01,,2021-12-14,2021-12-14,737,No Interest,2,Brazil,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,737,2,small (2-5)
7250409238,2021-12-14,2021-12-31,2021-12-29,2021-12-17,2021-12-17,3.698,,2,Mexico,2,Closed won,,1,1,1,1,1,0,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,2021-12-01,,2021-12-01,3.698,2,small (2-5)
7254235305,2021-12-15,2022-03-16,,2021-12-16,2021-12-16,1.533,Postponed,3,Brazil,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-03-01,1.533,6,medium (6-10)
7257676311,2021-12-15,2022-02-01,,2021-12-19,,737,Postponed,1,Brazil,2,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,737,2,small (2-5)
7258969745,2021-12-15,2022-03-16,,2021-12-17,,2.274,Postponed,1,Brazil,15,Closed lost [set-lost],,1,1,0,0,0,1,large (11-15),0,1,0,2021-12-01,2021-12-01,,,,2022-03-01,2.274,15,large (11-15)
7265062985,2021-12-16,2022-02-01,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7277771641,2021-12-17,2022-01-05,2021-12-23,2021-12-22,2021-12-23,3.698,No Interest,3,Mexico,2,Closed lost [set-lost],,1,1,1,1,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,2021-12-01,,2022-01-01,3.698,2,small (2-5)
7294410060,2021-12-20,2022-02-03,2022-01-13,2022-01-04,2022-01-04,3.408,,3,Brazil,31,Closed won,2022-01-28,1,1,1,1,1,0,extra (>25),0,0,1,2021-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-02-01,3.408,31,extra (>25)
7294524317,2021-12-20,2022-02-25,2022-02-22,2022-01-10,2022-01-10,166,,2,Spain,2,Closed won,,1,1,1,1,1,0,small (2-5),0,0,0,2021-12-01,2022-01-01,2022-01-01,2022-02-01,,2022-02-01,166,2,small (2-5)
7296402015,2021-12-20,2022-02-28,,2021-12-21,2022-01-11,737,Abandoned,2,Brazil,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2022-01-01,,,2022-02-01,737,2,small (2-5)
7306861342,2021-12-21,2022-02-01,,2021-12-21,2021-12-21,1.887,Decision-maker Changed,2,Brazil,12,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,1.887,12,large (11-15)
7348484517,2021-12-27,2022-01-07,,2022-01-07,,1.533,No Product Fit,1,Brazil,6,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-12-01,2022-01-01,,,,2022-01-01,1.533,6,medium (6-10)
7184881522,2021-12-07,2022-02-08,2022-01-18,2021-12-07,2021-12-14,764,,3,Italy,41,Closed won,,1,1,1,1,1,0,extra (>25),0,0,0,2021-12-01,2021-12-01,2021-12-01,2022-01-01,,2022-02-01,764,41,extra (>25)
7198136397,2021-12-09,2022-02-17,,2021-12-10,2021-12-10,3.698,Abandoned,2,Mexico,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,3.698,2,small (2-5)
7198244700,2021-12-09,2022-02-09,,2021-12-16,2021-12-16,4.697,Postponed,1,Mexico,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,4.697,3,small (2-5)
7201719376,2021-12-09,2022-06-15,,2022-05-13,2022-05-13,216,Insufficient Funds,1,Spain,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2022-05-01,2022-05-01,,,2022-06-01,216,3,small (2-5)
7206238238,2021-12-09,2022-01-18,,2021-12-15,,1.135,Price too high,2,Brazil,4,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,1.135,4,small (2-5)
7206786063,2021-12-09,2021-12-24,2021-12-18,2021-12-11,2021-12-13,4.697,,1,Mexico,3,Closed won,,1,1,1,1,1,0,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,2021-12-01,,2021-12-01,4.697,3,small (2-5)
7210995263,2021-12-10,2022-04-08,,2021-12-15,2021-12-15,195,[CA] Fit for another Doctoralia product,3,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-04-01,195,4,small (2-5)
7228662085,2021-12-12,2022-02-15,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7229490058,2021-12-12,2022-02-15,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7232559161,2021-12-13,2022-04-21,,2021-12-20,2021-12-20,303,Decision-maker Changed,2,Spain,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-04-01,303,6,medium (6-10)
7232744545,2021-12-13,2022-05-19,,2021-12-22,,332,Postponed,,Spain,7,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-12-01,2021-12-01,,,,2022-05-01,332,7,medium (6-10)
7233124139,2021-12-13,2022-02-07,,2021-12-20,2021-12-20,216,No Interest,1,Spain,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,216,3,small (2-5)
7236245113,2021-12-13,2021-12-22,,2021-12-21,,,Insufficient Funds,,Brazil,,Closed lost [set-lost],,1,1,0,0,0,1,,0,1,0,2021-12-01,2021-12-01,,,,2021-12-01,,,
7246788964,2021-12-14,2021-12-22,2021-12-21,2021-12-21,2021-12-21,195,,3,Spain,3,Closed won,,1,1,1,1,1,0,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,2021-12-01,,2021-12-01,195,3,small (2-5)
7246848142,2021-12-14,2022-01-11,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-01-01,,,
7247876270,2021-12-14,2022-02-03,,2021-12-15,,4.319,Postponed,2,Brazil,20,Closed lost [set-lost],,1,1,0,0,0,1,big (16-20),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,4.319,20,big (16-20)
7248786066,2021-12-14,2022-01-24,,2021-12-29,,5.241,Postponed,2,Brazil,6,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,5.241,6,medium (6-10)
7152756237,2021-12-06,2022-03-11,,2021-12-07,2021-12-07,1.629,Insufficient Funds,1,Brazil,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-03-01,1.629,10,medium (6-10)
7158083875,2021-12-06,2022-02-01,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7160648483,2021-12-06,2022-01-18,,2021-12-08,,737,Insufficient Funds,1,Brazil,2,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,737,2,small (2-5)
7163383897,2021-12-06,2022-02-01,,,,0,Abandoned,,Mexico,1,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,0,1,small (2-5)
7169628008,2021-12-07,2022-01-12,,2021-12-09,,4.697,Insufficient Funds,,Mexico,3,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,4.697,3,small (2-5)
7186137392,2021-12-07,2022-02-01,,2021-12-07,,1.931,Abandoned,2,Brazil,8,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,1.931,8,medium (6-10)
7186276222,2021-12-07,2022-01-18,,,,,Abandoned,,Mexico,3,Closed lost [set-lost],,1,0,0,0,0,1,small (2-5),1,0,0,2021-12-01,,,,,2022-01-01,,3,small (2-5)
7186904915,2021-12-07,2022-02-01,,2021-12-09,2021-12-09,687,Insufficient Funds,2,Brazil,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,687,2,small (2-5)
7193372768,2021-12-08,2022-03-11,,2021-12-12,2021-12-12,2.779,Postponed,1,Brazil,20,Closed lost [set-lost],,1,1,1,0,0,1,big (16-20),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-03-01,2.779,20,big (16-20)
7196594604,2021-12-08,2022-02-02,,2021-12-16,2021-12-16,5.696,No Interest,1,Mexico,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,5.696,4,small (2-5)
7201641986,2021-12-09,2022-04-13,,2021-12-20,2021-12-20,489,Abandoned,3,Spain,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-04-01,489,10,medium (6-10)
7201998482,2021-12-09,2022-01-10,,,,,No Interest,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-01-01,,,
7203966885,2021-12-09,2021-12-23,,2021-12-10,2021-12-10,3.698,Insufficient Funds,2,Mexico,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2021-12-01,3.698,2,small (2-5)
7204275567,2021-12-09,2022-03-15,2021-12-20,2021-12-19,2021-12-20,219,,1,Italy,5,Closed won,,1,1,1,1,1,0,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,2021-12-01,,2022-03-01,219,5,small (2-5)
7206841620,2021-12-09,2021-12-28,2021-12-23,2021-12-10,2021-12-10,836,,2,Brazil,3,Closed won,2021-12-28,1,1,1,1,1,0,small (2-5),0,0,1,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,836,3,small (2-5)
7210635935,2021-12-10,2022-02-24,,2022-01-10,,491,Insufficient Funds,,Italy,18,Closed lost [set-lost],,1,1,0,0,0,1,big (16-20),0,1,0,2021-12-01,2022-01-01,,,,2022-02-01,491,18,big (16-20)
7210741891,2021-12-10,2021-12-14,,,,0,No Product Fit,,Spain,0,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2021-12-01,0,0,small (2-5)
7186801183,2021-12-07,2022-02-01,,2021-12-09,2021-12-09,1.334,Insufficient Funds,2,Brazil,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,1.334,5,small (2-5)
7187316382,2021-12-07,2021-12-09,,2021-12-09,,8.693,No Interest,,Mexico,7,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-12-01,2021-12-01,,,,2021-12-01,8.693,7,medium (6-10)
7196273050,2021-12-08,2022-01-29,,,,0,Abandoned,,Mexico,0,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-01-01,0,0,small (2-5)
7197983898,2021-12-08,2022-02-04,,2021-12-13,2021-12-14,6.695,Competitor,2,Mexico,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,6.695,5,small (2-5)
7200632434,2021-12-09,2021-12-14,,,,,Abandoned,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2021-12-01,,,
7201677363,2021-12-09,2022-05-30,,2021-12-14,2021-12-14,244,,2,Italy,5,Proposal Sent [closure],,1,1,1,0,0,0,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-05-01,244,5,small (2-5)
7206659730,2021-12-09,2022-02-01,,2021-12-10,2021-12-10,936,Postponed,1,Brazil,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,936,3,small (2-5)
7214226779,2021-12-10,2022-02-01,,2021-12-14,,2.919,No Interest,1,Brazil,20,Closed lost [set-lost],,1,1,0,0,0,1,big (16-20),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,2.919,20,big (16-20)
7215254824,2021-12-10,2022-01-05,2021-12-23,2021-12-13,2021-12-13,2.418,,1,Brazil,21,Closed won,2021-12-23,1,1,1,1,1,0,,0,0,1,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2022-01-01,2.418,21,extra (>25)
7231880340,2021-12-13,2022-02-28,,,,,Abandoned,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7232529928,2021-12-13,2021-12-20,,,,,No Interest,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2021-12-01,,,
7235539727,2021-12-13,2022-01-24,,2021-12-22,2021-12-22,924,Internal Development,3,Spain,25,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-01-01,924,25,extra (>25)
7250109281,2021-12-14,2022-02-09,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7251609629,2021-12-15,2021-12-20,,2021-12-17,2021-12-17,3.698,Postponed,3,Mexico,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2021-12-01,3.698,2,small (2-5)
7256258745,2021-12-15,2022-02-07,,,,,Abandoned,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7263123725,2021-12-16,2022-01-24,,2022-01-24,,224,Insufficient Funds,,Spain,5,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2022-01-01,,,,2022-01-01,224,5,small (2-5)
7265124389,2021-12-16,2022-01-27,,2022-01-05,2022-01-05,1.334,No Product Fit,1,Brazil,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2022-01-01,2022-01-01,,,2022-01-01,1.334,5,small (2-5)
7268222598,2021-12-16,2022-01-25,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-01-01,,,
6846900657,2021-11-05,2021-11-22,,2021-11-10,2021-11-16,1.629,Competitor,1,Brazil,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2021-11-01,1.629,10,medium (6-10)
6847991304,2021-11-05,2022-01-26,2021-12-16,2021-11-18,2021-12-06,491,,2,Italy,18,Closed won,,1,1,1,1,1,0,big (16-20),0,0,0,2021-11-01,2021-11-01,2021-12-01,2021-12-01,,2022-01-01,491,18,big (16-20)
6866723866,2021-11-08,2022-01-31,,2021-12-13,,1,,,Italy,1,1st meeting,,1,1,0,0,0,0,,0,0,0,2021-11-01,2021-12-01,,,,2022-01-01,1,1,small (2-5)
6867857265,2021-11-08,2021-11-24,,2021-11-15,2021-11-15,216,Postponed,2,Spain,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2021-11-01,216,3,small (2-5)
6873249650,2021-11-08,2021-11-24,,2021-11-09,2021-11-09,1.758,Insufficient Funds,2,Brazil,11,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2021-11-01,1.758,11,large (11-15)
6879302749,2021-11-09,2022-05-30,,2021-11-15,2021-11-30,997,Decision-maker Changed,2,Italy,42,Closed lost [set-lost],,1,1,1,0,0,1,extra (>25),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2022-05-01,997,42,extra (>25)
6880394335,2021-11-09,2021-11-23,,2021-11-09,2021-11-09,245,No Interest,1,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2021-11-01,245,4,small (2-5)
6882540942,2021-11-09,2022-01-17,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-11-01,,,,,2022-01-01,,,
6888470893,2021-11-10,2022-01-24,,2021-11-12,2021-11-17,431,No Interest,3,Spain,8,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2022-01-01,431,8,medium (6-10)
6890233864,2021-11-10,2022-01-20,,2021-11-13,2021-11-13,1.135,Postponed,2,Brazil,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2022-01-01,1.135,4,small (2-5)
6891177741,2021-11-10,2021-11-29,,,,0,Abandoned,,Mexico,1,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-11-01,,,,,2021-11-01,0,1,small (2-5)
6893604376,2021-11-10,2021-11-17,,2021-11-17,,3.698,No Product Fit,,Mexico,4,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-11-01,2021-11-01,,,,2021-11-01,3.698,4,small (2-5)
6895441921,2021-11-11,2021-11-30,,2021-11-30,2021-11-30,389,,60,Italy,20,Proposal Sent [closure],,1,1,1,0,0,0,big (16-20),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2021-11-01,389,20,big (16-20)
6896429119,2021-11-11,2021-12-09,,2021-11-16,2021-11-16,244,Price too high,2,Italy,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2021-12-01,244,5,small (2-5)
6897767094,2021-11-11,2021-12-09,,2021-11-11,2021-11-11,340,No Interest,2,Spain,9,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2021-12-01,340,9,medium (6-10)
